,Medicine Name,AHMEDNAGAR,AKOLA,AMARAVATI,AMRAVATI,ANDRA PRADESH,AURANGABAD,BADLAPUR,BAGALKOT,BALAGHAT,BANGALORE,BEED,BELGAUM,BELLARY,BHANDARA,BULDHANA,BURHANPUR,CHANDRAPUR,DAVANGERE,DEVGAD ,DHARWAD,DHULE,DOMBIVLI,GADAG,GADCHIROLI,GONDIA,GONDIYA,GULBARGA,HINGOLI,HYDERABAD,ICHALKARANJI,JAIPUR,JALANA,JALGAON,JALNA,KALYAN,KERALA,KHORDHA,KOLHAPUR,KOPPAL,LATUR,MALKAJGIRI,MUMBAI,NAGPUR,NAGPUR ,NANDED,NANDURBAR,NASHIK,NAVI MUMBAI,OSMANABAD,PARBHANI,PUNE,RAIGAD,RATNAGIRI,SANGLI,SATARA,SINDHUDURG,SOLAPUR,THANE,UTTAR KANNADA,VIJAYAPURA,WARDHA,WASHIM,YAVATMAL,avg_mean
248,TRIMIDON 35 SR TAB,4.5,0.5263157894736842,20,14.61538461538461,0,28.33333333333333,5.0,0.0,40,0,2.631578947368421,0.78125,0,20.71428571428572,13.88888888888889,0,14.73684210526316,0,0,3.75,0.0,150,0.0,15.0,31.25,0,0,30.0,3.333333333333333,0.0,0,16.84210526315789,11.66666666666667,0.0,0,0.0,0.0,3.448275862068965,0.0,1.666666666666667,10,55.0,38.44444444444444,0,5.0,0.0,6.25,30.0,21.81818181818182,15.45454545454546,18.68852459016393,25.39393939393939,68.0,11.55172413793103,11.47058823529412,73.75,15.29411764705882,26.15384615384615,0,0,105.0,2.857142857142857,27.04545454545455,15.87075295974435
249,MOXONIDINE 0.3MG TAB,16.0,8.157894736842104,0,4.596153846153846,0,11.53333333333333,0.0,0.0,0,20,2.526315789473684,2.34375,0,2.857142857142857,0.5555555555555556,0,12.78947368421053,0,0,7.75,6.666666666666667,0,0.0,12.0,20.625,0,63,1.0,0.0,0.0,0,0.0,5.333333333333333,0.0,6,22.5,0.0,7.879310344827586,0.0,2.5,0,1.666666666666667,4.355555555555555,0,0.9285714285714286,18.0,21.77083333333333,5.0,2.727272727272727,9.227272727272727,28.37704918032787,8.363636363636363,47.0,40.44827586206897,51.5,95.0,23.64705882352941,9.461538461538462,0,0,0.0,2.5,26.36363636363636,10.04684599430078
250,TELMI 80+CHLOR 12.5 MG,11.5,21.05263157894737,0,5.384615384615385,0,24.0,5.0,0.0,0,0,14.21052631578947,0.3125,0,21.42857142857143,10.55555555555556,0,8.421052631578947,0,30,0.0,22.22222222222222,0,0.0,20.0,23.75,0,10,11.0,0.0,3.333333333333333,0,14.21052631578947,118.3333333333333,0.0,0,2.5,6.666666666666667,16.37931034482759,0.0,19.16666666666667,20,25.83333333333333,12.0,30,11.42857142857143,46.0,21.97916666666667,17.5,40.90909090909091,24.54545454545455,15.00819672131148,26.06060606060606,44.0,15.72413793103448,9.411764705882353,32.5,17.44117647058824,11.53846153846154,0,0,15.0,1.428571428571429,26.36363636363636,14.03332825208105
251,GLIME 4 + MET 1000 PR,18.0,4.736842105263158,40,12.15384615384615,0,14.66666666666667,0.0,1.333333333333333,0,0,24.73684210526316,1.09375,0,2.857142857142857,15.0,0,0.0,0,30,3.75,10.0,0,0.0,0.0,1.25,0,0,7.0,0.0,0.0,0,7.894736842105263,8.333333333333334,0.0,0,2.5,30.0,8.448275862068966,0.0,26.66666666666667,0,8.333333333333334,0.8888888888888888,0,2.142857142857143,2.0,31.66666666666667,30.0,79.0909090909091,14.54545454545454,28.9344262295082,24.54545454545455,33.0,11.03448275862069,33.52941176470588,20.0,26.76470588235294,10.76923076923077,0,20,3.333333333333333,4.285714285714286,11.81818181818182,10.58896011080797
252,ELDOFEN 50 TAB,23.0,5.789473684210527,20,11.73076923076923,0,3.666666666666667,7.5,11.0,0,0,56.8421052631579,4.375,0,26.07142857142857,16.66666666666667,0,14.21052631578947,0,0,0.0,4.444444444444445,0,0.0,35.0,8.75,0,0,8.0,0.0,0.0,0,8.947368421052632,5.0,0.0,10,2.5,0.0,42.93103448275862,15.0,13.33333333333333,0,18.33333333333333,25.0,0,1.428571428571429,20.0,4.166666666666667,7.5,16.36363636363636,24.54545454545455,6.311475409836065,28.54545454545455,5.0,25.3448275862069,17.05882352941176,11.25,10.58823529411765,0.7692307692307693,0,0,21.66666666666667,15.0,27.95454545454545,10.18390061386365
253,ZEPATRIC-0.50MG,0.5,3.684210526315789,10,18.26923076923077,0,27.0,2.5,8.666666666666666,0,0,5.789473684210527,2.5,0,10.71428571428571,6.666666666666667,0,1.578947368421053,0,0,6.25,54.44444444444444,30,13.33333333333333,0.0,2.5,0,0,2.5,33.33333333333334,3.333333333333333,0,4.210526315789473,1.666666666666667,0.0,10,47.5,30.0,16.03448275862069,0.0,6.666666666666667,0,3.333333333333333,15.77777777777778,10,3.571428571428572,0.0,11.45833333333333,40.0,18.18181818181818,5.454545454545454,20.42622950819672,27.87878787878788,19.5,23.18965517241379,30.58823529411765,1.5,42.05882352941177,9.615384615384615,0,0,0.0,15.71428571428571,13.18181818181818,10.65194801261331
254,METHYLCOBALAMIN 1500 MCG + ALPHA LIPOIC ACID 100 MG + FOLIC ACID 1.5 MG + THIAMINE MONONITRATE 10 MG,14.0,29.47368421052632,10,11.15384615384615,0,7.0,0.0,2.0,10,0,1.578947368421053,2.5,0,15.71428571428571,11.11111111111111,0,4.210526315789473,0,0,0.0,3.333333333333333,0,6.666666666666667,33.33333333333334,6.25,0,0,1.0,0.0,10.0,0,29.47368421052632,0.0,0.0,0,10.0,33.33333333333334,17.24137931034483,5.0,7.5,0,3.333333333333333,9.333333333333334,10,1.428571428571429,10.0,14.375,7.5,44.54545454545455,14.54545454545454,30.49180327868853,22.12121212121212,21.0,21.43103448275862,14.85294117647059,0.0,11.47058823529412,13.84615384615385,0,0,6.666666666666667,28.21428571428572,26.36363636363636,9.418946033854466
255,DAPAGLIFLOZIN 10+MET 500SR,2.0,9.473684210526315,0,9.038461538461538,0,18.0,2.5,0.0,0,0,7.894736842105263,0.0,0,10.71428571428571,11.38888888888889,0,2.105263157894737,0,0,0.0,12.44444444444444,0,0.0,10.0,16.25,0,0,4.0,0.0,0.0,0,18.94736842105263,0.0,0.0,6,5.0,0.0,15.86206896551724,0.0,6.666666666666667,0,10.0,16.44444444444444,20,2.142857142857143,4.0,11.77083333333333,15.0,29.09090909090909,16.36363636363636,20.04098360655738,47.12121212121212,47.0,22.41379310344828,19.55882352941176,7.5,26.02941176470588,16.15384615384615,0,0,0.0,12.85714285714286,47.72727272727273,8.880968810930492
256,PROPRANOLOL HCL 40 MG TAB,5.0,16.31578947368421,0,19.23076923076923,0,7.0,1.25,0.6666666666666666,20,0,5.263157894736842,2.03125,0,22.85714285714286,10.0,0,8.947368421052632,0,0,3.75,17.77777777777778,0,0.0,21.66666666666667,8.75,0,0,17.0,3.333333333333333,0.0,0,10.0,13.33333333333333,0.0,0,2.5,0.0,9.482758620689655,0.0,2.083333333333333,0,8.333333333333334,33.33333333333334,0,10.0,28.0,19.16666666666667,0.0,10.0,11.81818181818182,15.61475409836066,21.51515151515152,28.0,30.56896551724138,17.64705882352941,10.0,16.47058823529412,6.153846153846154,0,0,38.33333333333334,25.0,37.27272727272727,9.451861709685485
257,TENELIGLIPTIN 20 + MET 1000 MG ER,5.5,20.52631578947368,0,6.538461538461538,0,23.66666666666667,3.75,0.0,20,0,6.842105263157895,3.4375,0,31.42857142857143,3.888888888888889,30,4.210526315789473,0,0,0.0,5.555555555555555,20,4.0,3.333333333333333,44.375,0,0,28.3,0.0,0.0,10,17.94736842105263,11.66666666666667,0.0,10,30.0,20.0,21.72413793103448,0.0,5.833333333333333,0,20.0,24.44444444444444,0,1.428571428571429,0.0,17.5,27.5,10.90909090909091,14.54545454545454,21.34426229508197,28.78787878787879,20.0,21.20689655172414,12.05882352941176,30.0,6.764705882352941,4.615384615384615,0,0,20.0,15.71428571428571,12.72727272727273,11.14399210417364
258,ORS LIQUID ORANGE 200ML,0.5,8.105263157894736,0,7.134615384615385,0,3.733333333333333,6.25,6.133333333333334,25,30,1.421052631578947,13.328125,0,3.357142857142857,4.444444444444445,0,7.631578947368421,0,68,0.0,0.0,15,20.0,12.5,3.75,0,0,3.1,10.0,4.0,30,0.5263157894736842,0.0,0.0,0,0.0,0.0,49.36206896551724,0.0,37.91666666666666,0,3.333333333333333,4.444444444444445,0,1.428571428571429,0.0,6.770833333333333,17.5,22.0,12.72727272727273,8.991803278688524,39.15151515151515,5.2,24.29310344827586,30.97058823529412,0.75,18.29411764705882,11.07692307692308,0,0,10.0,12.5,71.31818181818181,10.66578775292479
259,HYDROCHLOROTHIAZIDE 12.5 MG TAB,3.0,0.5263157894736842,0,3.269230769230769,0,21.33333333333333,2.5,9.333333333333334,0,0,2.631578947368421,2.03125,0,23.57142857142857,8.88888888888889,0,1.052631578947368,0,0,1.25,0.0,0,0.0,8.333333333333334,7.5,0,0,12.0,0.0,0.0,0,15.26315789473684,0.0,0.0,10,20.0,0.0,50.17241379310344,0.0,4.166666666666667,0,1.666666666666667,7.777777777777778,0,0.0,0.0,2.083333333333333,2.5,33.63636363636363,16.81818181818182,15.0,14.42424242424242,39.0,32.24137931034483,20.29411764705882,85.0,24.11764705882353,9.23076923076923,0,0,108.3333333333333,3.571428571428572,6.818181818181818,9.98947596073572
260,DICLOFENAC GEL (75GM),5.1,10.42105263157895,56,30.51923076923077,0,12.2,9.0,2.0,6,0,11.1578947368421,2.828125,0,6.0,20.22222222222222,0,4.105263157894737,0,63,2.5,13.0,21,3.333333333333333,9.666666666666666,17.875,0,0,15.6,3.0,0.0,5,13.10526315789474,14.66666666666667,1.5,0,5.5,6.666666666666667,11.86206896551724,2.5,11.75,0,3.833333333333333,12.95555555555556,29,13.57142857142857,0.0,11.25,12.0,26.18181818181818,8.545454545454545,14.22950819672131,25.27272727272727,7.4,12.51724137931035,8.088235294117647,0.0,21.41176470588235,6.307692307692307,0,0,0.0,30.78571428571428,104.8636363636364,11.83005657091915
261,TORSEMIDE 20 MG TAB,13.5,5.789473684210527,0,8.461538461538462,0,19.33333333333333,5.0,0.0,0,0,7.368421052631579,0.3125,0,16.42857142857143,12.77777777777778,26,12.10526315789474,0,0,0.0,0.0,0,3.333333333333333,10.0,6.25,0,0,10.0,0.0,13.33333333333333,0,4.736842105263158,10.0,0.0,0,20.0,0.0,22.41379310344828,0.0,24.16666666666667,0,15.0,28.44444444444444,0,4.285714285714286,8.0,3.958333333333333,10.0,32.72727272727273,14.54545454545454,21.9672131147541,16.06060606060606,31.5,15.68965517241379,34.70588235294117,37.5,18.52941176470588,10.0,0,0,0.0,5.0,31.36363636363636,9.374420184179037
262,OLMESARTAN MEDOXOMIL 20 MG + AMLODIPINE 5 MG + HYDROCHLOROTHIAZIDE 12.5 MG,12.5,6.315789473684211,0,10.57692307692308,0,28.66666666666667,1.25,2.666666666666667,10,0,10.0,0.625,0,6.428571428571429,21.11111111111111,0,8.421052631578947,10,0,1.25,2.222222222222222,0,6.666666666666667,25.0,12.5,0,0,22.0,0.0,0.0,0,7.894736842105263,5.0,0.0,10,5.0,10.0,20.08620689655172,0.0,16.66666666666667,0,3.333333333333333,15.55555555555556,0,2.857142857142857,10.0,14.47916666666667,10.0,57.27272727272727,20.0,17.82786885245902,44.24242424242424,9.0,12.06896551724138,18.82352941176471,12.5,25.29411764705882,7.692307692307693,0,0,10.0,7.142857142857143,20.90909090909091,9.39440265793721
263,GLIMIP MF 4 SR TAB,17.0,1.578947368421053,0,11.92307692307692,0,17.33333333333333,2.5,0.0,0,0,37.89473684210526,0.0,0,0.0,5.555555555555555,0,0.0,0,0,1.25,20.0,0,0.0,0.0,5.0,0,30,1.0,0.0,0.0,0,5.263157894736842,16.66666666666667,0.0,20,20.0,0.0,7.413793103448276,10.0,21.66666666666667,0,6.666666666666667,1.111111111111111,0,0.7142857142857143,22.0,26.875,5.0,49.09090909090909,1.818181818181818,42.29508196721311,13.33333333333333,21.0,10.86206896551724,7.058823529411764,7.5,15.88235294117647,5.384615384615385,0,0,0.0,3.571428571428572,46.36363636363637,8.548784600182493
264,ACECLOFENAC SR 200MG,19.0,3.157894736842105,20,7.115384615384615,0,18.0,0.0,4.0,0,0,15.26315789473684,3.4375,0,18.57142857142857,33.33333333333334,0,5.263157894736842,0,0,2.5,11.11111111111111,0,0.0,0.0,6.875,0,0,6.0,0.0,0.0,0,36.8421052631579,1.666666666666667,0.0,0,5.0,0.0,17.75862068965517,0.0,7.5,0,6.666666666666667,6.222222222222222,0,2.857142857142857,6.0,12.60416666666667,0.0,131.8181818181818,33.63636363636363,7.745901639344262,22.12121212121212,10.0,27.41379310344828,21.76470588235294,2.5,27.94117647058824,0.7692307692307693,0,0,10.0,5.0,24.09090909090909,9.548365614625123
265,DILTIAZEM HYDROCHLORIDE 30 MG TAB,9.0,7.894736842105263,0,5.192307692307693,0,17.0,1.25,4.666666666666667,0,0,6.842105263157895,0.78125,0,5.714285714285714,6.666666666666667,0,10.52631578947368,0,0,0.0,13.33333333333333,10,0.0,3.333333333333333,7.5,0,0,12.0,6.666666666666667,0.0,0,15.78947368421053,28.33333333333333,0.0,0,5.0,6.666666666666667,36.03448275862069,0.0,18.33333333333333,0,25.0,12.22222222222222,0,0.0,14.0,13.54166666666667,0.0,10.0,9.545454545454545,13.5655737704918,15.75757575757576,37.0,29.13793103448276,45.29411764705883,17.5,16.76470588235294,3.846153846153846,0,0,5.0,18.57142857142857,13.63636363636364,8.554097640070049
266,NOSORE CREAM 10 GM,3.15,18.10526315789474,20,26.03846153846154,0,2.166666666666667,8.375,3.933333333333333,0,0,6.368421052631579,5.375,0,13.28571428571429,37.05555555555556,0,4.210526315789473,0,61,0.0,1.666666666666667,0,0.0,2.333333333333333,2.5,0,0,16.7,0.0,5.0,0,8.68421052631579,1.666666666666667,0.0,0,0.0,1.666666666666667,35.13793103448276,6.0,4.0,0,7.5,10.0,14,4.642857142857143,7.2,4.583333333333333,8.75,29.54545454545455,17.04545454545455,8.827868852459016,26.72727272727273,10.9,17.75862068965517,21.58823529411765,0.625,21.41176470588235,6.384615384615385,20,15,13.33333333333333,24.5,51.72727272727273,10.10270635050614
267,LULICONAZOLE 10GM,6.8,21.63157894736842,120,14.09615384615385,5,13.7,3.125,2.133333333333333,0,0,9.105263157894736,2.0,0,4.785714285714286,17.77777777777778,0,11.68421052631579,12,28,2.5,1.444444444444444,15,5.333333333333333,8.333333333333334,10.25,0,0,16.2,2.0,9.333333333333334,0,18.26315789473684,10.5,0.0,0,0.0,0.0,24.36206896551724,12.5,9.833333333333334,0,16.16666666666667,16.88888888888889,4,8.571428571428571,0.0,9.145833333333334,6.75,13.09090909090909,6.090909090909091,10.29508196721311,55.78787878787879,21.2,14.18965517241379,16.29411764705882,2.0,22.44117647058824,8.923076923076923,0,0,0.0,16.78571428571428,45.04545454545455,11.29140996752578
268,VOGLIBOSE 0.3 MD TAB,5.0,13.68421052631579,0,5.384615384615385,0,11.33333333333333,2.5,2.666666666666667,10,0,3.157894736842105,0.46875,0,27.85714285714286,10.0,0,0.0,0,10,0.0,12.22222222222222,0,0.0,33.33333333333334,8.75,0,0,0.0,0.0,0.0,0,11.57894736842105,8.333333333333334,0.0,0,0.0,10.0,17.10344827586207,0.0,37.5,0,13.33333333333333,34.22222222222222,10,2.142857142857143,10.0,13.75,12.5,0.0,2.727272727272727,31.39344262295082,5.151515151515151,5.0,3.275862068965517,32.64705882352941,6.25,14.41176470588235,14.61538461538461,0,0,0.0,10.71428571428571,46.81818181818182,8.092493317213794
269,PIMET-20GM,11.05,19.15789473684211,44,16.5,0,3.166666666666667,7.875,3.0,25,12,4.0,5.921875,0,23.71428571428572,16.72222222222222,0,3.842105263157895,20,27,1.25,1.0,0,0.0,8.666666666666666,22.125,0,3,14.8,0.0,6.0,10,6.315789473684211,0.0,3.0,0,15.0,3.333333333333333,33.68965517241379,8.5,6.25,6,14.66666666666667,14.24444444444444,9,5.142857142857143,2.4,3.4375,31.0,24.18181818181818,7.727272727272728,9.237704918032787,49.24242424242424,25.6,11.98275862068965,13.94117647058824,3.75,20.91176470588235,5.923076923076923,0,0,1.666666666666667,31.42857142857143,30.81818181818182,11.24100601914994
270,BIOCOF-D 100ML,6.25,13.94736842105263,22,9.846153846153847,0,1.9,0.25,2.666666666666667,0,0,7.105263157894737,3.5625,0,7.571428571428571,29.5,0,1.368421052631579,0,11,0.75,2.222222222222222,0,5.0,5.0,3.0,0,0,9.0,0.0,13.33333333333333,0,8.263157894736842,11.66666666666667,6.0,0,5.0,0.0,25.72413793103448,0.0,6.333333333333333,0,1.666666666666667,4.755555555555556,9,1.571428571428571,15.6,14.1875,2.5,8.909090909090908,12.77272727272727,15.98360655737705,8.757575757575758,10.7,16.06896551724138,22.23529411764706,0.0,35.0,3.615384615384615,26,20,26.0,87.35714285714286,47.40909090909091,9.656360038160056
271,CLOBAZAM 5 MG,14.5,18.42105263157895,0,9.038461538461538,0,31.66666666666667,0.0,5.333333333333333,0,0,28.94736842105263,3.125,0,28.57142857142857,13.88888888888889,0,5.263157894736842,0,0,2.5,6.666666666666667,0,3.333333333333333,8.333333333333334,31.25,0,0,19.0,0.0,0.0,0,22.63157894736842,10.0,15.0,0,20.0,0.0,14.6551724137931,0.0,25.83333333333333,0,0.0,13.33333333333333,0,7.142857142857143,18.0,17.39583333333333,2.5,90.0,11.36363636363636,10.82786885245902,11.36363636363636,17.0,7.586206896551724,12.35294117647059,0.0,27.35294117647059,4.615384615384615,0,0,0.0,20.71428571428572,15.90909090909091,9.92725066430929
272,OMEE MPS SYRUP 170ML,4.5,14.78947368421053,22,14.55769230769231,0,1.133333333333333,1.125,3.133333333333333,0,0,2.789473684210526,3.859375,6,12.28571428571429,12.5,5,5.0,0,26,0.0,0.0,8,3.333333333333333,9.333333333333334,8.875,0,0,11.8,0.0,3.666666666666667,0,3.157894736842105,0.0,3.0,5,1.25,23.33333333333333,32.37931034482759,5.0,7.0,15,12.5,6.155555555555556,5,0.5,1.8,4.458333333333333,29.0,22.27272727272727,3.636363636363636,13.95081967213115,38.6969696969697,21.3,15.96551724137931,32.6764705882353,1.25,13.47058823529412,10.76923076923077,0,0,1.666666666666667,41.42857142857143,57.77272727272727,9.667822361047877
273,STYLETAURINE TAB,0.0,46.31578947368421,0,10.0,0,3.666666666666667,0.0,0.0,0,0,2.631578947368421,0.3125,0,0.3571428571428572,15.0,20,5.263157894736842,0,0,0.0,6.666666666666667,0,0.0,1.666666666666667,1.25,0,0,17.0,0.0,0.0,0,5.789473684210527,8.333333333333334,10.0,0,15.0,20.0,11.31034482758621,0.0,11.66666666666667,0,8.666666666666666,0.4444444444444444,10,9.285714285714286,2.0,5.0,85.0,0.9090909090909091,7.818181818181818,20.9672131147541,14.39393939393939,105.0,27.8448275862069,12.35294117647059,89.75,5.441176470588236,19.23076923076923,0,0,0.0,44.28571428571428,43.40909090909091,11.49253584089462
274,"CALCIUM CITRATE 1000 MG ,VITAMIN D3 200 IU , MAGNESIUM 100 MG , ZINC 4 MG TAB",2.0,0.0,0,0.1923076923076923,0,0.0,15.0,2.666666666666667,0,0,0.0,2.1875,0,0.0,0.0,0,0.0,0,0,1.25,0.0,30,0.0,1.666666666666667,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.25,10.0,27.41379310344828,0.0,6.666666666666667,0,43.33333333333334,0.0,0,0.0,0.0,7.916666666666667,47.5,12.72727272727273,0.0,38.77049180327869,33.03030303030303,54.0,32.24137931034483,22.94117647058824,8.75,11.76470588235294,32.30769230769231,10,10,0.0,0.0,0.0,7.548835275041091
275,PANTOPRAZOLE 20 MG (B),4.5,5.263157894736842,20,8.461538461538462,0,7.0,0.0,1.333333333333333,20,20,8.421052631578947,1.71875,0,2.857142857142857,8.88888888888889,0,7.368421052631579,0,0,0.0,0.0,0,0.0,13.33333333333333,16.25,0,0,7.0,6.666666666666667,0.0,0,8.947368421052632,8.333333333333334,0.0,10,5.0,0.0,32.58620689655172,0.0,8.333333333333334,0,36.66666666666666,12.22222222222222,40,3.571428571428572,40.0,8.958333333333334,17.5,27.27272727272727,13.63636363636364,15.81967213114754,16.06060606060606,56.0,23.62068965517241,28.23529411764706,1.25,20.0,2.307692307692307,0,0,5.0,24.28571428571428,12.27272727272727,10.11020102599318
276,OLMESARTAN MEDOXOMIL 40 MG + AMLODIPINE 5 MG,18.0,7.894736842105263,20,9.423076923076923,0,8.333333333333334,5.0,0.6666666666666666,10,0,4.210526315789473,0.46875,0,31.42857142857143,7.222222222222222,0,9.210526315789474,0,10,1.25,11.11111111111111,0,0.0,8.333333333333334,6.25,0,0,5.0,0.0,0.0,0,6.842105263157895,5.0,0.0,0,0.0,3.333333333333333,17.06896551724138,0.0,31.66666666666667,0,23.33333333333333,22.66666666666667,0,5.0,16.0,7.291666666666667,2.5,18.18181818181818,54.09090909090909,18.68852459016393,34.24242424242424,4.0,10.51724137931035,15.88235294117647,5.0,17.35294117647059,10.0,0,0,0.0,9.285714285714286,16.81818181818182,8.389931740400543
277,MET 1000 PR + GLIME 3 TAB,21.5,13.1578947368421,20,8.846153846153847,0,28.66666666666667,0.0,0.0,0,0,23.15789473684211,1.25,0,7.142857142857143,21.66666666666667,0,2.105263157894737,0,0,5.0,2.222222222222222,0,6.666666666666667,0.0,27.5,0,0,33.0,16.66666666666667,0.0,10,57.36842105263158,10.0,5.0,0,2.5,33.33333333333334,10.86206896551724,0.0,20.83333333333333,0,11.66666666666667,3.111111111111111,0,0.0,2.0,12.08333333333333,2.5,44.09090909090909,10.90909090909091,17.70491803278689,22.42424242424243,4.0,12.41379310344828,16.47058823529412,2.5,22.94117647058824,8.461538461538462,0,40,0.0,8.214285714285714,8.181818181818182,10.12888223697473
278,PRAZOSIN HCL ER 2.5 MG TAB,10.0,6.315789473684211,0,6.730769230769231,0,19.0,2.5,0.6666666666666666,0,0,7.894736842105263,0.78125,0,4.285714285714286,15.0,0,5.263157894736842,0,0,1.25,7.777777777777778,10,5.0,1.666666666666667,3.75,0,0,3.0,0.0,0.0,0,4.736842105263158,0.0,0.0,0,10.0,0.0,22.24137931034483,0.0,19.16666666666667,10,18.33333333333333,12.66666666666667,10,1.428571428571429,12.0,10.52083333333333,2.5,36.36363636363637,5.909090909090909,17.78688524590164,17.12121212121212,41.0,26.37931034482759,15.58823529411765,88.75,17.5,5.384615384615385,0,0,15.0,5.0,20.45454545454545,8.836735758734088
279,CUBEN-MP TAB,31.0,1.578947368421053,0,12.5,0,0.0,0.0,1.333333333333333,0,0,6.315789473684211,0.46875,0,22.14285714285714,0.0,20,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,22.75862068965517,5.0,12.5,0,8.333333333333334,12.66666666666667,10,0.7142857142857143,2.0,53.95833333333334,12.5,41.81818181818182,2.727272727272727,10.90163934426229,7.878787878787879,1.0,46.77586206896552,6.176470588235294,1.25,8.235294117647058,10.76923076923077,0,0,0.0,35.71428571428572,8.181818181818182,6.638091432765989
280,ESCITALOPRAM 10 MG,13.5,10.0,0,15.76923076923077,0,24.5,2.5,1.333333333333333,0,20,13.68421052631579,0.3125,0,17.14285714285714,3.333333333333333,0,4.210526315789473,0,0,0.0,13.33333333333333,0,0.0,23.33333333333333,11.25,0,10,10.0,0.0,20.0,0,1.578947368421053,6.666666666666667,0.0,0,27.5,6.666666666666667,18.44827586206896,0.0,10.0,0,0.0,13.55555555555556,0,5.0,31.0,10.41666666666667,10.0,18.18181818181818,6.818181818181818,15.12295081967213,18.48484848484848,12.0,37.1551724137931,14.85294117647059,6.25,14.41176470588235,2.307692307692307,0,0,0.0,17.85714285714286,6.363636363636363,8.330818825439845
281,CONSPAS PLUS TAB,1.5,6.842105263157895,90,12.53846153846154,0,15.66666666666667,8.125,1.333333333333333,20,0,0.5263157894736842,9.6875,0,9.285714285714286,54.44444444444444,0,4.210526315789473,0,0,0.0,4.444444444444445,20,0.0,6.666666666666667,5.0,0,0,21.0,0.0,3.333333333333333,20,2.105263157894737,0.0,0.0,10,2.5,0.0,21.89655172413793,5.0,16.66666666666667,0,11.66666666666667,5.555555555555555,0,5.0,46.0,17.60416666666667,0.0,19.09090909090909,16.81818181818182,13.37704918032787,21.51515151515152,1.0,7.413793103448276,10.0,0.0,12.64705882352941,1.538461538461539,0,0,8.333333333333334,52.14285714285715,42.5,10.55517742960752
